GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine Load(%),Engine Coolant Temperature(°C),Intake Manifold Pressure(kPa),Engine RPM(rpm),Mass Air Flow Rate(g/s),Timing Advance(°),Intake Air Temperature(°C),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%)
-,27-Sep-2014 13:46:01.469,-,-,-,-,-,-,-0.06838439,1.4667478,10.507104,0.10046846,7.843137264251709,85.0,49.0,969.0,-,5.5,51.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:46:02.469,-,-,-,-,-,-,-0.40117842,0.8813655,10.114454,0.054749787,7.843137264251709,85.0,49.0,969.0,-,18.5,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:46:03.469,-,-,-,-,-,-,-0.59271455,0.77482355,9.786449,0.021543324,7.843137264251709,85.0,51.0,974.0,-,18.5,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:46:04.469,-,-,-,-,-,-,-0.68249714,0.7544728,9.590124,0.0020719767,7.843137264251709,85.0,51.0,974.0,-,5.5,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:46:05.469,-,-,-,-,-,-,-0.17612346,0.9448118,10.435278,0.087240756,6.6666669845581055,85.0,51.0,974.0,-,5.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:06.471,-,-,-,-,-,-,-0.14978725,1.4116812,9.721806,0.020519435,6.6666669845581055,85.0,54.0,925.25,-,5.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:07.469,-,-,-,-,-,-,-0.071975686,1.4763247,9.88102,0.03744632,6.6666669845581055,85.0,54.0,925.25,-,14.0,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:08.469,-,-,-,-,-,-,0.26680386,1.4200609,9.842712,0.03308791,7.4509806632995605,85.0,50.0,925.25,-,14.0,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:09.469,-,-,-,-,-,-,0.84380645,2.1514895,9.627234,0.028249204,7.4509806632995605,85.0,50.0,841.25,-,14.5,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:10.469,-,-,-,-,-,-,1.0509049,2.1263504,9.657163,0.032676995,5.490196228027344,85.0,50.0,841.25,-,14.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:11.470,-,-,-,-,-,-,0.5995979,2.0102315,9.84391,0.044988215,5.490196228027344,85.0,41.0,842.0,-,14.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:12.470,-,-,-,-,-,-,1.2125136,2.2328923,9.639206,0.03515333,5.490196228027344,85.0,41.0,842.0,-,14.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:13.470,-,-,-,-,-,-,0.791134,2.0784664,9.593716,0.022884905,5.490196228027344,85.0,41.0,842.0,-,14.5,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:14.469,-,-,-,-,-,-,0.7875427,2.0281882,9.685893,0.030952036,5.490196228027344,85.0,41.0,851.25,-,14.5,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:15.470,-,-,-,-,-,-,0.23208793,2.01502,9.68709,0.027885258,5.490196228027344,85.0,41.0,851.25,-,14.5,51.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:46:16.470,-,-,-,-,-,-,0.1842039,2.0269911,9.705047,0.029823244,5.490196228027344,85.0,41.0,860.5,-,14.5,51.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:46:17.470,-,-,-,-,-,-,0.22729953,2.0066402,9.712229,0.030209243,5.490196228027344,85.0,41.0,860.5,-,6.5,51.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:46:18.469,-,-,-,-,-,-,0.16864158,1.9815012,9.76131,0.03447646,7.843137264251709,86.0,41.0,860.5,-,6.5,51.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:46:19.470,-,-,-,-,-,-,0.2033575,1.9850925,9.726594,0.031148612,7.843137264251709,86.0,54.0,879.25,-,6.5,51.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:46:20.470,-,-,-,-,-,-,0.197372,1.9647418,9.672725,0.025342643,7.843137264251709,86.0,54.0,879.25,-,14.5,51.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:46:21.470,-,-,-,-,-,-,0.021398177,1.9647418,9.697864,0.027655303,7.058823585510254,86.0,52.0,860.25,-,14.5,51.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:46:22.470,-,-,-,-,-,-,0.5720646,2.0700867,8.908974,-0.046832144,7.058823585510254,86.0,52.0,860.25,-,14.5,51.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:46:23.469,-,-,-,-,-,-,0.37214872,1.9491794,9.574562,0.015741885,7.058823585510254,86.0,52.0,860.25,-,14.5,51.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:46:24.470,-,-,-,-,-,-,0.32067338,1.9455881,9.594913,0.017514944,7.058823585510254,86.0,53.0,860.5,-,14.5,51.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:46:25.469,-,-,-,-,-,-,0.09322423,1.979107,9.76131,0.03432685,7.058823585510254,86.0,53.0,860.5,-,14.5,51.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:46:26.470,-,-,-,-,-,-,0.1985691,1.9767128,9.635614,0.021883428,7.058823585510254,86.0,52.0,860.5,-,14.5,51.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:46:27.470,-,-,-,-,-,-,0.2045546,1.9826983,9.7780695,0.03624326,7.058823585510254,86.0,52.0,862.5,-,13.5,51.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:46:28.469,-,-,-,-,-,-,0.327856,2.5573068,9.661951,0.038371027,7.058823585510254,86.0,52.0,862.5,-,13.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:29.469,-,-,-,-,-,-,0.81747025,4.1566334,9.159168,0.047684252,7.058823585510254,86.0,76.0,1364.25,-,13.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:30.470,-,-,-,-,-,-,-0.6465841,3.5078049,9.333945,0.03757912,7.058823585510254,86.0,76.0,1364.25,-,22.0,51.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:46:31.470,-,-,-,-,-,-,-1.785027,3.239654,9.83553,0.090158045,17.254901885986328,86.0,65.0,1364.25,-,22.0,51.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:46:32.469,-,-,-,-,-,-,-2.1501427,3.6430771,9.717017,0.0993163,17.254901885986328,86.0,65.0,1751.5,-,28.5,51.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:46:33.469,-,-,-,-,-,-,-2.3344963,3.5736454,9.503933,0.08103055,17.254901885986328,86.0,65.0,1751.5,-,28.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:34.469,-,-,-,-,-,-,-0.91473466,3.2240918,9.409363,0.037182868,24.705883026123047,86.0,74.0,1903.5,-,28.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:35.470,-,-,-,-,-,-,0.42841247,2.953547,9.0059395,-0.013867855,24.705883026123047,86.0,74.0,1903.5,-,23.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:36.471,-,-,-,-,-,-,0.80549926,2.6722283,9.349507,0.013617516,24.3137264251709,86.0,74.0,1903.5,-,23.5,51.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:46:37.470,-,-,-,-,-,-,0.39130235,2.6506805,9.734974,0.048253477,24.3137264251709,86.0,76.0,2034.0,-,23.5,52.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:46:38.469,-,-,-,-,-,-,-0.27787703,2.8134863,10.058191,0.08403283,24.3137264251709,86.0,76.0,2034.0,-,21.5,52.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:39.470,-,-,-,-,-,-,0.027383681,2.3873184,8.267328,-0.1038177,25.098039627075195,86.0,83.0,1876.0,-,21.5,52.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:40.470,-,-,-,-,-,-,0.046537295,2.607585,9.331551,0.017027378,25.098039627075195,86.0,83.0,1876.0,-,18.5,53.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:41.470,-,-,-,-,-,-,-0.006135142,2.8003182,9.909751,0.06872624,27.05882453918457,85.0,83.0,1876.0,-,18.5,53.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:42.469,-,-,-,-,-,-,-0.009726444,2.4579473,9.215432,-0.008767784,27.05882453918457,85.0,84.0,1943.5,-,18.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:46:43.471,-,-,-,-,-,-,-0.15337855,2.4280198,9.863064,0.054543555,27.05882453918457,85.0,84.0,1943.5,-,26.0,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:44.470,-,-,-,-,-,-,-0.26111764,2.3178866,9.223812,-0.011155665,20.784313201904297,85.0,69.0,1943.5,-,26.0,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:45.469,-,-,-,-,-,-,0.25004444,2.1299417,9.612869,0.02299422,20.784313201904297,85.0,69.0,1738.5,-,28.5,52.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:46:46.469,-,-,-,-,-,-,-0.0815525,1.9300258,9.8020115,0.037404597,10.196078300476074,85.0,69.0,1738.5,-,28.5,52.0,0.0,99.21875,-,-
-,27-Sep-2014 13:46:47.469,-,-,-,-,-,-,-0.09950901,1.9156606,9.867852,0.043726742,10.196078300476074,85.0,40.0,1384.75,-,28.5,52.0,0.0,99.21875,-,-
-,27-Sep-2014 13:46:48.472,-,-,-,-,-,-,-0.037259765,1.9635447,9.872641,0.04510373,10.196078300476074,85.0,40.0,1384.75,-,21.0,52.0,-5.46875,99.21875,-,-
-,27-Sep-2014 13:46:49.470,-,-,-,-,-,-,-0.26351184,1.9958664,9.816377,0.04047674,6.274509906768799,86.0,30.0,1384.75,-,21.0,52.0,-5.46875,99.21875,-,-
-,27-Sep-2014 13:46:50.470,-,-,-,-,-,-,-0.29343936,1.9156606,9.559,0.013238311,6.274509906768799,86.0,30.0,1344.75,-,21.0,52.0,-5.46875,99.21875,-,-
-,27-Sep-2014 13:46:51.470,-,-,-,-,-,-,-0.3532944,1.8821418,9.882217,0.045101583,6.274509906768799,86.0,30.0,1344.75,-,20.5,52.0,3.125,99.21875,-,-
-,27-Sep-2014 13:46:52.470,-,-,-,-,-,-,-0.39639002,1.9551649,9.9767885,0.056134164,6.274509906768799,86.0,29.0,1296.5,-,20.5,52.0,3.125,99.21875,-,-
-,27-Sep-2014 13:46:53.472,-,-,-,-,-,-,-0.21682489,1.9575591,10.090512,0.06700486,6.274509906768799,86.0,29.0,1296.5,-,20.0,52.0,3.125,99.21875,-,-
-,27-Sep-2014 13:46:54.468,-,-,-,-,-,-,-0.5041291,1.9599533,9.511116,0.010237157,6.274509906768799,86.0,29.0,1296.5,-,20.0,52.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:46:55.469,-,-,-,-,-,-,-0.39519292,1.4021044,9.712229,0.020107925,6.274509906768799,86.0,29.0,1269.75,-,20.0,52.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:46:56.470,-,-,-,-,-,-,-0.6669348,0.56772506,9.939678,0.036144912,6.274509906768799,86.0,29.0,1269.75,-,20.0,52.0,0.0,99.21875,-,-
-,27-Sep-2014 13:46:57.470,-,-,-,-,-,-,-0.56757545,1.0429741,9.731382,0.01834321,8.235294342041016,86.0,46.0,1059.25,-,20.0,52.0,0.0,99.21875,-,-
-,27-Sep-2014 13:46:58.470,-,-,-,-,-,-,-0.18570027,1.8857331,9.457247,0.0022013187,8.235294342041016,86.0,46.0,1059.25,-,15.0,52.0,0.0,99.21875,-,-
-,27-Sep-2014 13:46:59.470,-,-,-,-,-,-,-0.30541036,1.9096751,9.517101,0.00897032,7.058823585510254,86.0,46.0,1059.25,-,15.0,52.0,-3.90625,99.21875,-,-
-,27-Sep-2014 13:47:00.470,-,-,-,-,-,-,-0.43709144,1.7217304,9.514708,0.005656898,7.058823585510254,86.0,47.0,967.75,-,15.0,52.0,-3.90625,99.21875,-,-
-,27-Sep-2014 13:47:01.469,-,-,-,-,-,-,-0.3580828,1.0345944,9.557803,-3.3724308E-4,7.058823585510254,86.0,47.0,967.75,-,17.0,52.0,0.0,99.21875,-,-
-,27-Sep-2014 13:47:02.470,-,-,-,-,-,-,-0.4825813,0.9663597,9.645191,0.008346081,7.4509806632995605,86.0,50.0,967.75,-,17.0,52.0,0.0,99.21875,-,-
-,27-Sep-2014 13:47:03.470,-,-,-,-,-,-,-0.4873697,1.0585364,10.058191,0.053141534,7.4509806632995605,86.0,50.0,932.0,-,16.0,52.0,0.0,99.21875,-,-
-,27-Sep-2014 13:47:04.470,-,-,-,-,-,-,-0.5292682,1.0106524,9.845107,0.029294312,7.4509806632995605,86.0,50.0,932.0,-,16.0,52.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:05.470,-,-,-,-,-,-,-0.41793784,1.0214263,9.676316,0.011767447,7.4509806632995605,87.0,42.0,1006.5,-,16.0,52.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:06.469,-,-,-,-,-,-,-0.47180736,1.0525509,9.810391,0.025928319,7.4509806632995605,87.0,42.0,1006.5,-,18.5,51.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:47:07.469,-,-,-,-,-,-,-0.32576108,1.397316,9.945663,0.04332441,7.058823585510254,87.0,43.0,1006.5,-,18.5,51.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:47:08.470,-,-,-,-,-,-,-0.17492636,1.5505449,9.811588,0.03173095,7.058823585510254,87.0,43.0,871.5,-,16.5,51.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:47:09.470,-,-,-,-,-,-,0.035763387,2.2233155,9.664345,0.029892147,7.058823585510254,87.0,43.0,871.5,-,16.5,51.0,0.0,99.21875,-,-
-,27-Sep-2014 13:47:10.474,-,-,-,-,-,-,0.023792379,2.1718402,9.675118,0.02979654,5.490196228027344,87.0,41.0,857.5,-,16.5,51.0,0.0,99.21875,-,-
-,27-Sep-2014 13:47:11.470,-,-,-,-,-,-,0.10399814,2.1514895,9.67871,0.02975434,5.490196228027344,87.0,41.0,857.5,-,14.5,51.0,0.0,99.21875,-,-
-,27-Sep-2014 13:47:12.470,-,-,-,-,-,-,0.12315175,2.1311388,9.6188545,0.02337116,5.490196228027344,87.0,41.0,857.5,-,14.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:47:13.469,-,-,-,-,-,-,0.12195465,2.169446,9.630826,0.025411904,5.490196228027344,87.0,39.0,852.75,-,14.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:47:14.470,-,-,-,-,-,-,0.10160393,2.1526866,9.666739,0.028587282,5.490196228027344,87.0,39.0,852.75,-,14.5,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:15.469,-,-,-,-,-,-,0.10878654,2.1610663,9.636811,0.025804102,5.490196228027344,87.0,43.0,900.25,-,14.5,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:16.470,-,-,-,-,-,-,0.096815534,2.145504,9.679907,0.029733837,5.490196228027344,87.0,43.0,900.25,-,8.0,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:17.470,-,-,-,-,-,-,0.08723872,2.170643,9.6427965,0.026591599,7.4509806632995605,87.0,43.0,900.25,-,8.0,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:47:18.469,-,-,-,-,-,-,0.113574944,2.168249,9.659556,0.028232038,7.4509806632995605,87.0,53.0,870.75,-,8.0,51.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:47:19.469,-,-,-,-,-,-,0.13751696,2.1610663,9.673922,0.029531896,7.4509806632995605,87.0,53.0,870.75,-,14.5,51.0,-3.90625,99.21875,-,-
-,27-Sep-2014 13:47:20.470,-,-,-,-,-,-,0.12913725,2.1610663,9.671528,0.029282272,7.4509806632995605,88.0,53.0,865.75,-,14.5,51.0,-3.90625,99.21875,-,-
-,27-Sep-2014 13:47:21.470,-,-,-,-,-,-,0.13153146,2.18022,9.7242,0.03495103,7.4509806632995605,88.0,53.0,865.75,-,15.5,51.0,-3.90625,99.21875,-,-
-,27-Sep-2014 13:47:22.469,-,-,-,-,-,-,0.14589667,2.1790228,9.709835,0.03351599,7.4509806632995605,88.0,53.0,865.75,-,15.5,51.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:47:23.470,-,-,-,-,-,-,0.1794155,2.1838112,9.743354,0.03701216,7.4509806632995605,88.0,53.0,863.5,-,15.5,51.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:47:24.470,-,-,-,-,-,-,0.40686464,2.8051066,9.519496,0.031489313,7.4509806632995605,88.0,53.0,863.5,-,14.5,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:25.470,-,-,-,-,-,-,0.5960066,3.4694974,9.42253,0.044347942,7.058823585510254,88.0,71.0,863.5,-,14.5,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:26.472,-,-,-,-,-,-,0.51939213,4.1195235,9.574562,0.08282405,7.058823585510254,88.0,71.0,1250.25,-,14.5,51.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:27.470,-,-,-,-,-,-,0.39010525,3.689764,9.713426,0.07893282,23.92156982421875,88.0,71.0,1250.25,-,14.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:47:28.470,-,-,-,-,-,-,0.542137,3.4611177,9.277681,0.029916108,23.92156982421875,88.0,82.0,1882.75,-,14.5,51.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:47:29.470,-,-,-,-,-,-,0.24765024,3.2073324,9.559,0.047111213,23.92156982421875,88.0,82.0,1882.75,-,18.5,51.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:47:30.470,-,-,-,-,-,-,0.41404727,2.8733413,9.269301,0.009138882,26.666667938232422,88.0,82.0,1882.75,-,18.5,51.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:47:31.469,-,-,-,-,-,-,0.35658643,3.0553007,8.961647,-0.015162289,26.666667938232422,88.0,82.0,1956.25,-,18.5,52.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:47:32.469,-,-,-,-,-,-,0.8785224,2.9930513,9.329157,0.02173549,26.666667938232422,88.0,82.0,1956.25,-,23.0,52.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:47:33.469,-,-,-,-,-,-,1.7033249,1.9767128,9.469217,0.020239294,26.666667938232422,87.0,78.0,2106.25,-,23.0,52.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:47:34.470,-,-,-,-,-,-,1.8529625,2.5764604,9.149591,0.0061916113,26.666667938232422,87.0,78.0,2106.25,-,24.5,53.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:47:35.470,-,-,-,-,-,-,0.07167641,2.4244285,9.922918,0.06028968,26.27450942993164,87.0,78.0,2106.25,-,24.5,53.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:36.470,-,-,-,-,-,-,-0.052822076,2.3047185,9.543438,0.019808233,26.27450942993164,87.0,76.0,1949.5,-,24.5,54.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:47:37.469,-,-,-,-,-,-,-0.34252048,2.1275475,9.799617,0.041809022,26.27450942993164,87.0,76.0,1949.5,-,33.5,54.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:47:38.469,-,-,-,-,-,-,-0.21682489,2.2472575,9.409363,0.005384207,16.078432083129883,87.0,59.0,1688.25,-,33.5,54.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:47:39.470,-,-,-,-,-,-,-0.33294368,2.0820577,9.8498955,0.045813978,16.078432083129883,87.0,59.0,1688.25,-,28.0,54.0,2.34375,99.21875,-,-
-,27-Sep-2014 13:47:40.469,-,-,-,-,-,-,-0.7411551,2.144307,9.853487,0.049714386,20.0,87.0,59.0,1688.25,-,28.0,54.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:47:41.472,-,-,-,-,-,-,-0.33054948,1.9276316,6.936152,-0.24638128,20.0,87.0,71.0,1750.0,-,28.0,54.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:47:42.469,-,-,-,-,-,-,-0.15337855,2.5309706,8.557027,-0.071234524,20.0,87.0,71.0,1750.0,-,22.0,55.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:47:43.469,-,-,-,-,-,-,-0.4873697,2.0521302,9.390208,5.7697296E-5,27.843137741088867,87.0,87.0,1750.0,-,22.0,55.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:47:44.469,-,-,-,-,-,-,-0.0923264,3.1331122,10.861445,0.17136341,27.843137741088867,87.0,87.0,2020.25,-,18.5,55.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:47:45.469,-,-,-,-,-,-,-0.33294368,2.1742344,10.130017,0.07568389,29.019607543945313,87.0,87.0,2020.25,-,18.5,55.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:47:46.469,-,-,-,-,-,-,-0.34730887,2.5142112,9.665542,0.037677467,29.019607543945313,87.0,86.0,2042.0,-,18.5,55.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:47:47.470,-,-,-,-,-,-,-0.49335518,2.4136546,9.383026,0.007893622,29.019607543945313,87.0,86.0,2042.0,-,19.0,55.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:47:48.471,-,-,-,-,-,-,-0.38801032,2.58484,9.794828,0.05239278,29.411766052246094,87.0,86.0,2042.0,-,19.0,55.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:47:49.469,-,-,-,-,-,-,-0.7770681,2.7189152,9.727791,0.051666796,29.411766052246094,87.0,86.0,2064.75,-,19.0,56.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:47:50.470,-,-,-,-,-,-,-0.2503437,1.4284406,9.863064,0.035219014,29.411766052246094,87.0,86.0,2064.75,-,21.0,56.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:47:51.469,-,-,-,-,-,-,-0.71242464,2.0198083,9.304017,-0.007773638,28.627450942993164,87.0,81.0,2120.0,-,21.0,56.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:47:52.469,-,-,-,-,-,-,-0.45983636,3.8932712,12.587665,0.36293644,28.627450942993164,87.0,81.0,2120.0,-,23.5,56.0,-3.125,99.21875,-,-
-,27-Sep-2014 13:47:53.469,-,-,-,-,-,-,-0.32456398,2.4495676,9.7780695,0.04707879,25.490196228027344,88.0,81.0,2120.0,-,23.5,56.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:47:54.470,-,-,-,-,-,-,-0.46701896,2.0629041,8.9819975,-0.04036057,25.490196228027344,88.0,73.0,2000.5,-,23.5,56.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:47:55.469,-,-,-,-,-,-,-0.41075522,1.7827824,9.523087,0.007504225,25.490196228027344,88.0,73.0,2000.5,-,33.5,56.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:47:56.470,-,-,-,-,-,-,0.11716624,0.9436147,8.26254,-0.13318425,14.509803771972656,88.0,48.0,1835.25,-,33.5,56.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:47:57.470,-,-,-,-,-,-,0.02498948,1.6451159,9.312397,-0.017021894,14.509803771972656,88.0,48.0,1835.25,-,34.0,56.0,-2.34375,99.21875,-,-
-,27-Sep-2014 13:47:58.469,-,-,-,-,-,-,-0.16654666,2.0090344,10.319159,0.090786636,14.901961326599121,88.0,48.0,1835.25,-,34.0,56.0,0.0,99.21875,-,-
-,27-Sep-2014 13:47:59.470,-,-,-,-,-,-,-0.55560446,1.8893244,10.185083,0.076464236,14.901961326599121,88.0,57.0,1816.0,-,34.0,56.0,0.0,99.21875,-,-
-,27-Sep-2014 13:48:00.470,-,-,-,-,-,-,-0.6262334,2.2819736,11.001507,0.166107,14.901961326599121,88.0,57.0,1816.0,-,38.0,57.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:01.470,-,-,-,-,-,-,0.12075755,1.2321161,8.096143,-0.14611202,12.15686321258545,88.0,36.0,1816.0,-,38.0,57.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:02.470,-,-,-,-,-,-,-0.10070611,1.2776059,10.673501,0.11483735,12.15686321258545,88.0,36.0,1614.75,-,24.0,56.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:03.470,-,-,-,-,-,-,-0.31618425,0.7580641,10.3754225,0.07994622,8.235294342041016,88.0,36.0,1614.75,-,24.0,56.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:48:04.470,-,-,-,-,-,-,-1.0188825,0.4516063,10.084527,0.053242862,8.235294342041016,88.0,35.0,1457.5,-,24.0,56.0,1.5625,99.21875,-,-
-,27-Sep-2014 13:48:05.468,-,-,-,-,-,-,-0.70045364,0.41808748,9.635614,0.0047371984,8.235294342041016,88.0,35.0,1457.5,-,21.0,56.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:06.470,-,-,-,-,-,-,-0.73038113,0.02184709,9.933693,0.034344614,7.843137264251709,88.0,35.0,1457.5,-,21.0,56.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:07.470,-,-,-,-,-,-,-0.8620623,-0.27144262,10.559776,0.099365175,7.843137264251709,88.0,39.0,1211.25,-,21.0,56.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:08.470,-,-,-,-,-,-,-0.90276366,-0.020051438,9.910948,0.033474863,7.843137264251709,88.0,39.0,1211.25,-,17.5,56.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:09.470,-,-,-,-,-,-,-0.858471,0.12120646,9.938481,0.035944402,5.490196228027344,88.0,38.0,899.75,-,17.5,56.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:10.469,-,-,-,-,-,-,-1.0069114,0.12479776,10.181493,0.062009394,5.490196228027344,88.0,38.0,899.75,-,16.5,56.0,-1.5625,99.21875,-,-
-,27-Sep-2014 13:48:11.470,-,-,-,-,-,-,-0.9733926,0.3474585,9.712229,0.014623582,5.882352828979492,88.0,38.0,899.75,-,16.5,56.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:48:12.469,-,-,-,-,-,-,-0.8752304,0.38217443,10.282049,0.07163066,5.882352828979492,88.0,33.0,1004.5,-,16.5,56.0,-0.78125,99.21875,-,-
-,27-Sep-2014 13:48:13.469,-,-,-,-,-,-,-0.7650971,0.79996264,10.028263,0.047457755,5.882352828979492,88.0,33.0,1004.5,-,19.0,56.0,3.125,99.21875,-,-
-,27-Sep-2014 13:48:14.471,-,-,-,-,-,-,-0.71841013,1.0884639,9.822362,0.02904731,5.882352828979492,89.0,42.0,1004.5,-,19.0,56.0,3.125,99.21875,-,-
-,27-Sep-2014 13:48:15.469,-,-,-,-,-,-,-0.70643914,1.3422493,9.786449,0.028510273,5.882352828979492,89.0,42.0,872.25,-,11.0,55.0,3.125,99.21875,-,-
-,27-Sep-2014 13:48:16.469,-,-,-,-,-,-,-0.6465841,1.6187797,9.781661,0.03182,5.490196228027344,89.0,42.0,872.25,-,11.0,55.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:48:17.470,-,-,-,-,-,-,-0.5232827,1.671452,9.781661,0.03196901,5.490196228027344,89.0,54.0,910.75,-,11.0,55.0,0.78125,99.21875,-,-
-,27-Sep-2014 13:48:18.469,-,-,-,-,-,-,-0.6262334,1.6546926,9.679907,0.022084892,5.490196228027344,89.0,54.0,910.75,-,5.0,55.0,0.78125,99.21875,-,-
